,Source,Destination,Class
2367,15118,11082,0
2368,5134,39154,0
2369,13886,1950,0
2370,38603,9137,0
2371,26041,9798,0
2372,23778,14448,0
2373,16927,47552,0
2374,19110,4447,0
2375,33853,21957,0
2376,32553,7995,0
2377,5165,31270,0
2378,46322,9993,0
2379,37923,19177,0
2380,49975,36726,0
2381,21745,11454,0
2382,33739,3361,0
2383,27300,4888,0
2384,40383,44088,0
2385,38379,40361,0
2386,25313,34319,0
2387,1482,18631,0
2388,17928,4477,0
2389,4778,14013,0
2390,47901,49384,0
2391,4455,2248,0
2392,8936,47297,0
2393,13604,44466,0
2394,22890,36243,0
2395,40177,17043,0
2396,9209,39727,0
2397,36001,13920,0
2398,13044,27281,0
2399,8143,42184,0
2400,32329,34651,0
2401,27808,49775,0
2402,14716,46484,0
2403,11251,29601,0
2404,31809,4787,0
2405,19605,4402,0
2406,6047,34115,0
2407,44794,6703,0
2408,16847,36430,0
2409,3597,26137,0
2410,46012,6488,0
2411,9872,37196,0
2412,28024,29778,0
2413,46224,33728,0
2414,28541,2189,0
2415,46845,23458,0
2416,16730,16782,0
2417,18836,33059,0
2418,37096,17812,0
2419,30631,34922,0
2420,11998,13185,0
2421,1131,35689,0
2422,24623,1926,0
2423,27028,35044,0
2424,24856,1905,0
2425,38507,42343,0
2426,41257,33085,0
2427,34491,47049,0
2428,9275,14817,0
2429,2785,5267,0
2430,2387,18992,0
2431,7369,17260,0
2432,36605,30383,0
2433,46915,25866,0
2434,42358,27747,0
2435,17871,26684,0
2436,43678,17478,0
2437,46347,7100,0
2438,48351,18963,0
2439,46138,48805,0
2440,17532,37017,0
2441,27071,29240,0
2442,272,8587,0
2443,33666,21810,0
2444,7882,44963,0
2445,25421,42980,0
2446,36966,5822,0
2447,41549,10989,0
2448,33663,15096,0
2449,45973,24013,0
2450,22049,5128,0
2451,42774,15917,0
2452,6184,18281,0
2453,7391,29046,0
2454,22408,24659,0
2455,4623,14343,0
2456,34653,45232,0
2457,16835,1225,0
2458,35930,40551,0
2459,40484,40062,0
2460,23340,38410,0
2461,24442,16170,0
2462,45739,17551,0
2463,38091,18066,0
2464,42707,19017,0
2465,38572,28727,0
2466,10722,3676,0
2467,30790,18662,0
2468,16708,27464,0
2469,4213,22931,0
2470,7519,5260,0
2471,18886,11564,0
2472,29804,22014,0
2473,26742,5336,0
2474,39098,24986,0
2475,21504,11986,0
2476,40858,17241,0
2477,9238,16358,0
2478,47057,40578,0
2479,40551,47299,0
2480,25522,20535,0
2481,38045,37669,0
2482,2557,24209,0
2483,29947,5676,0
2484,6433,18180,0
2485,28010,38634,0
2486,2129,31087,0
2487,18418,39580,0
2488,46238,31211,0
2489,34212,12439,0
2490,49255,47180,0
2491,24453,43073,0
2492,6581,4465,0
2493,7974,10512,0
2494,39027,43778,0
2495,2890,25708,0
2496,12282,9775,0
2497,15701,42720,0
2498,46032,29049,0
2499,29123,5764,0
2500,18010,35971,0
2501,22321,7239,0
2502,35764,44530,0
2503,21040,22566,0
2504,13374,3816,0
2505,28121,26141,0
2506,12121,28516,0
2507,33331,9549,0
2508,11490,35065,0
2509,421,36497,0
2510,28887,15471,0
2511,34266,2071,0
2512,23018,36749,0
2513,5048,37233,0
2514,12058,26073,0
2515,15524,15450,0
2516,8693,18439,0
2517,34408,39280,0
2518,27165,39292,0
2519,15483,25248,0
2520,6879,49518,0
2521,17272,15989,0
2522,7949,41326,0
2523,47603,40225,0
2524,40601,18449,0
2525,47089,20756,0
2526,24025,15561,0
2527,9798,7989,0
2528,31532,18978,0
2529,47964,38891,0
2530,44197,4674,0
2531,25681,27845,0
2532,7244,44139,0
2533,31138,33576,0
2534,48508,27620,0
2535,21673,46183,0
2536,25449,21079,0
2537,40224,3573,0
2538,41894,22730,0
2539,6031,42604,0
2540,45375,40523,0
2541,36906,46524,0
2542,39511,3142,0
2543,22538,13615,0
2544,17967,5267,0
2545,42703,12696,0
2546,18325,19470,0
2547,19408,43031,0
2548,44987,14750,0
2549,36649,5928,0
2550,6558,42471,0
2551,31916,37411,0
2552,36232,9023,0
2553,33238,10973,0
2554,13858,333,0
2555,5447,16138,0
2556,24072,46093,0
2557,4777,10651,0
2558,49856,45571,0
2559,49031,9244,0
2560,2533,29314,0
2561,18666,46716,0
2562,38776,46090,0
2563,35987,5435,0
2564,22766,44367,0
2565,30486,40722,0
2566,46470,22538,0
2567,5774,4051,0
2568,22978,45189,0
2569,37543,24463,0
2570,7904,17716,0
2571,30775,16100,0
2572,29394,32509,0
2573,16840,5704,0
2574,29687,12382,0
2575,7357,41117,0
2576,12462,42259,0
2577,13225,17143,0
2578,26718,7192,0
2579,13986,30073,0
2580,44476,2129,0
2581,2595,46006,0
2582,29850,8589,0
2583,9742,27947,0
2584,32349,43254,0
2585,33221,45435,0
2586,39965,11710,0
2587,25992,49317,0
2588,18363,8195,0
2589,48705,10898,0
2590,42437,13061,0
2591,21751,38629,0
2592,8060,26873,0
2593,31513,30308,0
2594,819,47899,0
2595,41929,31694,0
2596,27296,17762,0
2597,1272,22769,0
2598,23231,28965,0
2599,48750,41758,0
2600,23696,44785,0
2601,42818,47253,0
2602,7648,38798,0
2603,30185,8821,0
2604,38397,49961,0
2605,36028,9892,0
2606,19124,28830,0
2607,34868,8742,0
2608,35897,38456,0
2609,23145,19772,0
2610,10652,46611,0
2611,34239,43445,0
2612,10666,29513,0
2613,29450,3878,0
2614,3071,29854,0
2615,43741,47120,0
2616,8253,32906,0
2617,16043,5679,0
2618,41014,38080,0
2619,45848,11375,0
2620,4444,24881,0
2621,46405,22812,0
2622,11410,27944,0
2623,26561,42805,0
2624,5984,2086,0
2625,11049,40770,0
2626,26386,41461,0
2627,5040,48297,0
2628,32749,23882,0
2629,38901,40984,0
2630,7710,47381,0
2631,48388,2280,0
2632,13267,8239,0
2633,8366,27306,0
2634,25304,7198,0
2635,24535,44365,0
2636,19934,4095,0
2637,46425,46068,0
2638,37772,6875,0
2639,29689,1800,0
2640,8682,10546,0
2641,3545,33278,0
2642,14962,38945,0
2643,24701,23874,0
2644,20340,8920,0
2645,15395,35794,0
2646,47847,30599,0
2647,38169,20282,0
2648,23650,20415,0
2649,32114,4244,0
2650,29759,13277,0
2651,49353,47820,0
2652,39342,7492,0
2653,47029,21457,0
2654,19966,48464,0
2655,46652,48302,0
2656,13950,21077,0
2657,49936,44613,0
2658,5726,34234,0
2659,12883,3122,0
2660,27506,44659,0
2661,508,9271,0
2662,14368,17803,0
2663,38386,42739,0
2664,29208,22414,0
2665,18489,41406,0
2666,25510,2297,0
2667,23985,40649,0
2668,22317,48892,0
2669,3250,44633,0
2670,36434,12757,0
2671,8071,25802,0
2672,44904,39411,0
2673,8137,33215,0
2674,4322,30071,0
2675,29939,28123,0
2676,4017,14159,0
2677,41039,5790,0
2678,31101,272,0
2679,16725,6907,0
2680,39397,45055,0
2681,6974,10075,0
2682,43775,48312,0
2683,49104,34610,0
2684,12479,31503,0
2685,11285,29079,0
2686,24716,18250,0
2687,17023,23718,0
2688,4488,24482,0
2689,34153,41687,0
2690,16987,36304,0
2691,25033,21340,0
2692,4910,25114,0
2693,23179,24697,0
2694,13482,24718,0
2695,17097,10054,0
2696,10220,58,0
2697,32360,39843,0
2698,19081,26368,0
2699,6241,7837,0
2700,31492,44759,0
2701,9319,46151,0
2702,35195,13138,0
2703,25164,5177,0
2704,35370,17865,0
2705,18184,37871,0
2706,19096,28339,0
2707,17383,44009,0
2708,18395,25259,0
2709,39108,1514,0
2710,48105,6774,0
2711,34261,40065,0
2712,35716,31684,0
2713,49671,37070,0
2714,24617,9330,0
2715,26267,6143,0
2716,25398,7451,0
2717,20118,858,0
2718,42243,7531,0
2719,20661,22196,0
2720,28827,42023,0
2721,25116,15285,0
2722,4827,49157,0
2723,137,45813,0
2724,22470,39418,0
2725,39510,48634,0
2726,6463,12329,0
2727,36983,32300,0
2728,34512,25889,0
2729,2011,640,0
2730,4017,38213,0
2731,49436,36772,0
2732,28880,45417,0
2733,5924,14680,0
2734,21709,37226,0
2735,7984,32302,0
2736,6311,6458,0
2737,47909,10753,0
2738,7934,30495,0
2739,15960,23924,0
2740,42925,8625,0
2741,32411,24831,0
2742,10866,19938,0
2743,1041,26567,0
2744,10419,43570,0
2745,837,5634,0
2746,12952,22943,0
2747,42241,21175,0
2748,32063,33166,0
2749,45123,47499,0
2750,26393,33743,0
2751,16945,40884,0
2752,40500,23685,0
2753,20733,39926,0
2754,9548,32350,0
2755,28212,1695,0
2756,703,47863,0
2757,31824,19005,0
2758,32542,37715,0
2759,288,45177,0
2760,16470,41530,0
2761,37637,23617,0
2762,36312,18458,0
2763,46898,30613,0
2764,13501,877,0
2765,44689,4762,0
2766,36151,3988,0
2767,25525,36757,0
2768,29333,21734,0
2769,32770,19795,0
2770,4806,49353,0
2771,9243,16788,0
2772,47638,12868,0
2773,33581,789,0
2774,21375,38238,0
2775,5426,16981,0
2776,28443,48933,0
2777,27336,44411,0
2778,49882,39063,0
2779,40117,22176,0
2780,27853,11160,0
2781,47633,48337,0
2782,46429,48578,0
2783,29323,47410,0
2784,35628,17021,0
2785,14934,24012,0
2786,25884,28715,0
2787,11356,11389,0
2788,22955,14818,0
2789,2065,21897,0
2790,19414,32622,0
2791,15882,12043,0
2792,6390,38325,0
2793,17625,44510,0
2794,14905,41367,0
2795,34328,4348,0
2796,10427,1662,0
2797,23550,33313,0
2798,46932,47485,0
2799,31509,38352,0
2800,22017,25007,0
2801,25837,46962,0
2802,5118,48261,0
2803,18861,26407,0
2804,36134,17889,0
2805,43843,122,0
2806,26158,18495,0
2807,21508,41345,0
2808,18591,38597,0
2809,34524,21414,0
2810,47157,2691,0
2811,26170,20949,0
2812,19677,7718,0
2813,48863,46388,0
2814,46115,12150,0
2815,15981,11648,0
2816,12626,48116,0
2817,9546,46128,0
2818,23228,41556,0
2819,43666,25685,0
2820,6409,14000,0
2821,29226,41195,0
2822,44959,38476,0
2823,20964,29739,0
2824,15860,39587,0
2825,25980,48559,0
2826,28408,35086,0
2827,45402,27153,0
2828,33062,13109,0
2829,18707,34584,0
2830,40035,35086,0
2831,20025,24242,0
2832,37668,3923,0
2833,23262,35259,0
2834,25567,8389,0
2835,33868,47100,0
2836,14715,37405,0
2837,23147,3229,0
2838,39239,13652,0
2839,40889,9711,0
2840,38872,22526,0
2841,4340,9632,0
2842,6107,16829,0
2843,20219,9367,0
2844,24723,7825,0
2845,31960,10250,0
2846,14352,28089,0
2847,42178,1041,0
2848,6615,44562,0
2849,18245,28645,0
2850,37899,31940,0
2851,18052,16172,0
2852,4322,10904,0
2853,46884,1885,0
2854,42494,23154,0
2855,30182,4742,0
2856,3970,12142,0
2857,2570,32473,0
2858,1188,33196,0
2859,6806,13955,0
2860,16831,22101,0
2861,38461,2000,0
2862,7902,4732,0
2863,22571,14157,0
2864,43949,47203,0
2865,18262,25966,0
2866,14474,31061,0
2867,26178,20920,0
2868,13100,20533,0
2869,33251,24634,0
2870,36680,19606,0
2871,42032,26075,0
2872,42416,14172,0
2873,2923,28962,0
2874,32397,14142,0
2875,48775,24959,0
2876,5333,29435,0
2877,43817,30660,0
2878,1290,10626,0
2879,11144,37384,0
2880,5527,43449,0
2881,48233,42288,0
2882,7444,21358,0
2883,11190,3205,0
2884,25311,26596,0
2885,3428,208,0
2886,12538,49668,0
2887,32842,49847,0
2888,1947,48658,0
2889,5826,17825,0
2890,47019,34866,0
2891,21169,32856,0
2892,37372,19698,0
2893,3820,44762,0
2894,47360,47210,0
2895,9148,34807,0
2896,6621,43548,0
2897,14767,3124,0
2898,3918,26988,0
2899,12168,15961,0
2900,1151,21555,0
2901,8165,23346,0
2902,2838,14463,0
2903,45308,25103,0
2904,30978,43225,0
2905,26204,32074,0
2906,44090,11705,0
2907,19952,11550,0
2908,34148,11141,0
2909,23965,7512,0
2910,21137,29911,0
2911,41328,20579,0
2912,14320,18246,0
2913,15360,37007,0
2914,36121,28794,0
2915,1164,17414,0
2916,30632,22027,0
2917,29824,42270,0
2918,1522,46923,0
2919,41905,22088,0
2920,43854,8580,0
2921,17281,6175,0
2922,22789,30153,0
2923,30097,46751,0
2924,1976,47278,0
2925,7840,34674,0
2926,14053,22224,0
2927,21215,6008,0
2928,10004,217,0
2929,2214,8196,0
2930,14080,15941,0
2931,13628,28841,0
2932,34140,7092,0
2933,30640,4518,0
2934,41659,33524,0
2935,3597,30679,0
2936,13721,19391,0
2937,28962,5098,0
2938,2865,15454,0
2939,11403,2642,0
2940,35593,30314,0
2941,18942,29726,0
2942,3440,13884,0
2943,21952,393,0
2944,43406,30805,0
2945,45012,14514,0
2946,26038,23221,0
2947,29101,19378,0
2948,7991,11407,0
2949,23922,3977,0
2950,3358,29508,0
2951,44543,41770,0
2952,38291,14830,0
2953,49417,34843,0
2954,15293,20054,0
2955,10302,35441,0
2956,42949,22608,0
2957,42662,2364,0
2958,20345,34367,0
2959,151,34733,0
2960,30354,30676,0
2961,49909,4164,0
2962,15233,23571,0
2963,36108,25259,0
2964,5425,17345,0
2965,23026,23410,0
2966,16471,12711,0
2967,7887,5176,0
2968,25658,13150,0
2969,5696,38749,0
2970,48684,34268,0
2971,31096,32602,0
2972,27501,39782,0
2973,31081,9848,0
2974,11468,49187,0
2975,1321,22584,0
2976,18805,9560,0
2977,6825,31514,0
2978,29996,22054,0
2979,6216,6331,0
2980,32462,36422,0
2981,24421,11379,0
2982,15319,12741,0
2983,179,48027,0
2984,2996,27159,0
2985,46909,5272,0
2986,34293,15496,0
2987,29875,28301,0
2988,43754,43491,0
2989,26470,25055,0
2990,44198,38809,0
2991,22684,28503,0
2992,47853,21292,0
2993,32786,23872,0
2994,7655,19297,0
2995,42114,32844,0
2996,6933,845,0
2997,29586,90,0
2998,5976,40213,0
2999,17884,1609,0
3000,24840,41137,0
3001,103,48567,0
3002,9678,34785,0
3003,18473,42540,0
3004,7650,15920,0
3005,14779,18223,0
3006,12805,35084,0
3007,1814,27539,0
3008,39225,13835,0
3009,39189,37001,0
3010,1488,33970,0
3011,11009,4676,0
3012,23095,23499,0
3013,44676,8609,0
3014,4102,40100,0
3015,15765,5607,0
3016,22272,9876,0
3017,32181,35375,0
3018,21553,363,0
3019,24176,20569,0
3020,44994,47387,0
3021,40837,26756,0
3022,40889,7698,0
3023,25942,45823,0
3024,11999,41228,0
3025,5505,5141,0
3026,27924,38679,0
3027,30632,6564,0
3028,47077,39514,0
3029,5044,16797,0
3030,17686,26453,0
3031,43504,17436,0
3032,27467,23127,0
3033,22804,23858,0
3034,22100,17097,0
3035,14044,17787,0
3036,37482,6419,0
3037,31654,18488,0
3038,29904,37474,0
3039,24416,14148,0
3040,41825,13627,0
3041,9757,28796,0
3042,29645,19463,0
3043,41493,49260,0
3044,25030,26092,0
3045,18141,34738,0
3046,17614,35975,0
3047,27667,45415,0
3048,813,21857,0
3049,13389,46731,0
3050,28533,3458,0
3051,34850,22879,0
3052,29282,10901,0
3053,37824,24626,0
3054,36259,45644,0
3055,3087,32268,0
3056,34325,7193,0
3057,36043,12054,0
3058,38226,15746,0
3059,40602,48126,0
3060,13075,32396,0
3061,36806,20149,0
3062,1144,4816,0
3063,26388,38315,0
3064,43282,43764,0
3065,18133,12754,0
3066,31159,14671,0
3067,11484,21641,0
3068,30164,15840,0
3069,5763,48294,0
3070,17659,26834,0
3071,49148,24975,0
3072,41750,13587,0
3073,12786,2091,0
3074,3328,31899,0
3075,23554,20898,0
3076,18831,10436,0
3077,7417,33333,0
3078,29290,33369,0
3079,34933,44740,0
3080,15620,33070,0
3081,19882,24633,0
3082,31531,8958,0
3083,27656,11425,0
3084,35580,29275,0
3085,9588,45309,0
3086,38537,25191,0
3087,30722,29730,0
3088,17823,20418,0
3089,40541,24976,0
3090,42905,49425,0
3091,29371,39565,0
3092,37342,41955,0
3093,28053,34631,0
3094,37120,30242,0
3095,43478,18927,0
3096,43368,47614,0
3097,37287,49603,0
3098,17258,6272,0
3099,37633,43824,0
3100,36512,24909,0
3101,39697,7443,0
3102,1486,5064,0
3103,22276,2507,0
3104,8730,37707,0
3105,13578,48807,0
3106,47250,40841,0
3107,9993,9908,0
3108,44943,45192,0
3109,26141,36478,0
3110,38274,1934,0
3111,40531,11991,0
3112,7763,37891,0
3113,35832,29472,0
3114,4771,16502,0
3115,49801,30592,0
3116,6240,19161,0
3117,11149,45998,0
3118,1823,19359,0
3119,36053,28882,0
3120,37567,21670,0
3121,32349,41030,0
3122,24248,3104,0
3123,1955,17943,0
3124,45901,7338,0
3125,40636,43656,0
3126,45037,5018,0
3127,8591,12234,0
3128,12336,22526,0
3129,27710,30454,0
3130,41881,13773,0
3131,40186,16251,0
3132,6602,44221,0
3133,23577,46626,0
3134,16698,48635,0
3135,38679,27071,0
3136,8644,24296,0
3137,32367,25929,0
3138,49405,45652,0
3139,25851,6298,0
3140,24626,589,0
3141,32538,17116,0
3142,21559,34491,0
3143,17792,49323,0
3144,38950,39026,0
3145,5463,30742,0
3146,22033,46425,0
3147,41219,10247,0
3148,33747,48114,0
3149,39464,49046,0
3150,44755,49412,0
3151,2674,31377,0
3152,11945,45477,0
3153,10799,2154,0
3154,15451,2762,0
3155,16094,12253,0
3156,41449,1260,0
3157,2492,45077,0
3158,7647,485,0
3159,15375,13505,0
3160,20541,20750,0
3161,49837,20153,0
3162,6935,49483,0
3163,39103,31697,0
3164,37640,1,0
3165,25516,12185,0
3166,578,46878,0
3167,43695,19422,0
3168,47803,24104,0
3169,32841,22536,0
3170,17452,12233,0
3171,30158,21904,0
3172,5481,23161,0
3173,17900,18250,0
3174,5723,25138,0
3175,31355,44224,0
3176,23000,5250,0
3177,32981,27619,0
3178,4768,43641,0
3179,4487,28315,0
3180,26454,11771,0
3181,16682,24450,0
3182,16469,8127,0
3183,44597,10491,0
3184,20442,19000,0
3185,8179,27834,0
3186,11735,35975,0
3187,43872,12652,0
3188,21806,42022,0
3189,32203,6949,0
3190,30794,34142,0
3191,27532,24758,0
3192,48905,1059,0
3193,10346,16656,0
3194,19536,4561,0
3195,25860,18737,0
3196,41956,20042,0
3197,37270,32093,0
3198,41978,19801,0
3199,7460,20391,0
3200,42944,42777,0
3201,14442,16817,0
3202,41993,39522,0
3203,20046,31054,0
3204,2974,4395,0
3205,33032,3367,0
3206,45016,28329,0
3207,43417,36931,0
3208,3911,33766,0
3209,4867,10011,0
3210,34005,1658,0
3211,2066,1022,0
3212,276,43799,0
3213,15252,49237,0
3214,34021,43481,0
3215,20604,23626,0
3216,44404,33585,0
3217,18136,35980,0
3218,32155,38907,0
3219,39704,29553,0
3220,5876,20010,0
3221,39084,29845,0
3222,20480,23590,0
3223,2163,1305,0
3224,4755,20508,0
3225,17479,48663,0
3226,44483,9907,0
3227,36587,16736,0
3228,19433,16840,0
3229,36184,15565,0
3230,44401,32913,0
3231,11102,3712,0
3232,38285,9052,0
3233,20235,24294,0
3234,20669,30413,0
3235,26682,36591,0
3236,40620,44814,0
3237,16528,13513,0
3238,44731,34710,0
3239,17166,9828,0
3240,36390,29562,0
3241,36615,32124,0
3242,45733,47702,0
3243,21292,47546,0
3244,9186,5036,0
3245,2516,29850,0
3246,21849,45370,0
3247,7907,39657,0
3248,19844,46114,0
3249,34995,12680,0
3250,30857,47756,0
3251,21308,22011,0
3252,24897,13296,0
3253,21679,11566,0
3254,8438,40986,0
3255,38725,37566,0
3256,47682,40953,0
3257,48143,42294,0
3258,26347,33618,0
3259,20596,1776,0
3260,9016,48547,0
3261,5378,27572,0
3262,49320,21167,0
3263,2488,6460,0
3264,11620,24188,0
3265,28056,34421,0
3266,38871,33604,0
3267,38154,45297,0
3268,12210,24404,0
3269,29414,24417,0
3270,15473,47976,0
3271,20728,31127,0
3272,4789,46775,0
3273,22064,35886,0
3274,4030,37109,0
3275,31595,36327,0
3276,4759,39204,0
3277,24063,49068,0
3278,7430,26620,0
3279,35756,45184,0
3280,43660,46352,0
3281,16805,45015,0
3282,21654,151,0
3283,4082,24817,0
3284,14031,38603,0
3285,9906,15066,0
3286,2429,34122,0
3287,18865,13618,0
3288,28547,35920,0
3289,20408,13752,0
3290,16267,1016,0
3291,34148,42339,0
3292,48118,32572,0
3293,31985,2338,0
3294,15275,22081,0
3295,17966,38257,0
3296,33548,7261,0
3297,19987,26877,0
3298,32429,33469,0
3299,23329,35466,0
3300,7766,30460,0
3301,24836,43490,0
3302,11096,22982,0
3303,28068,18700,0
3304,43768,16033,0
3305,32791,47067,0
3306,44196,18954,0
3307,16394,30346,0
3308,17320,14296,0
3309,38657,47341,0
3310,24090,19699,0
3311,31598,35419,0
3312,38304,49697,0
3313,29738,17828,0
3314,43596,7066,0
3315,37532,21302,0
3316,48440,27846,0
3317,27947,15148,0
3318,7786,35434,0
3319,43013,23455,0
3320,11579,9745,0
3321,46922,24544,0
3322,42327,5222,0
3323,5793,29587,0
3324,29099,1104,0
3325,9778,9730,0
3326,28556,49349,0
3327,12731,34574,0
3328,8125,25451,0
3329,36046,30720,0
3330,44572,47884,0
3331,46625,35288,0
3332,924,5717,0
3333,4559,10179,0
3334,6730,5186,0
3335,47406,7745,0
3336,27056,47757,0
3337,48194,29668,0
3338,44173,19478,0
3339,43817,18153,0
3340,23262,36068,0
3341,39206,2270,0
3342,41895,39311,0
3343,5430,17992,0
3344,22901,7015,0
3345,43753,583,0
3346,31984,6542,0
3347,35482,39780,0
3348,30222,7044,0
3349,20324,30164,0
3350,19826,42719,0
3351,17960,25902,0
3352,7296,11582,0
3353,26811,49996,0
3354,20548,7426,0
3355,48158,3943,0
3356,14575,24032,0
3357,7838,30066,0
3358,43376,36473,0
3359,21710,8622,0
3360,187,14068,0
3361,39523,5710,0
3362,45289,29724,0
3363,29446,30585,0
3364,32580,34307,0
3365,11874,46391,0
3366,32780,14181,0
3367,6700,3041,0
3368,23378,23919,0
3369,44745,38147,0
3370,2726,17580,0
3371,43552,48191,0
3372,34052,23651,0
3373,12461,7463,0
3374,47194,15163,0
3375,8499,38069,0
3376,38832,4257,0
3377,15038,3912,0
3378,43011,46524,0
3379,30079,3329,0
3380,7710,39306,0
3381,49048,8773,0
3382,15767,41470,0
3383,3384,39622,0
3384,36682,35387,0
3385,9207,44922,0
3386,36135,7110,0
3387,46098,31182,0
3388,14410,23941,0
3389,35451,16277,0
3390,11002,16260,0
3391,16866,3656,0
3392,41234,301,0
3393,43137,5696,0
3394,34319,2653,0
